user_id,country,device,campaign,clicked,amount
50477,Germany,Tablet,Referral,1,74.22
95755,Canada,Mobile,Festive,0,41.49
70721,Canada,Mobile,Referral,0,81.85
53047,USA,Tablet,Referral,1,481.14
83066,UK,Tablet,Retargeting,1,28.7
81443,UK,Desktop,Launch,0,314.87
42047,UK,Tablet,Referral,0,390.69
15299,UK,Desktop,Retargeting,0,477.91
89985,Canada,Desktop,Launch,1,153.14
38987,Germany,Mobile,Referral,0,90.16
66330,India,Mobile,Referral,0,198.72
77983,USA,Desktop,Summer,1,344.27
29605,UK,Desktop,Referral,1,381.65
49771,UK,Mobile,Launch,1,164.2
92417,Germany,Desktop,Retargeting,0,491.17
11421,Canada,Tablet,Referral,1,367.27
81720,UK,Mobile,Summer,1,253.47
12285,Canada,Tablet,Festive,0,138.4
33845,USA,Desktop,Launch,0,121.59
32230,USA,Desktop,Festive,1,314.42
27469,Germany,Mobile,Festive,1,414.76
72832,Canada,Mobile,Festive,1,417.68
71064,UK,Mobile,Festive,0,40.43
84795,USA,Tablet,Launch,1,285.13
98083,USA,Mobile,Referral,0,277.81
96022,Germany,Desktop,Launch,0,430.36
11674,UK,Desktop,Summer,0,221.53
56673,UK,Tablet,Summer,0,195.49
84525,USA,Tablet,Festive,1,435.62
82986,Canada,Tablet,Retargeting,0,316.58
56149,Canada,Mobile,Referral,1,399.4
42128,USA,Mobile,Summer,1,355.9
64409,USA,Tablet,Launch,1,406.86
36937,Canada,Mobile,Festive,1,172.85
87091,India,Mobile,Summer,1,179.52
71343,India,Tablet,Referral,0,31.09
37494,Canada,Tablet,Referral,0,207.09
38055,UK,Desktop,Referral,1,31.64
55434,USA,Desktop,Referral,1,80.93
24399,USA,Tablet,Referral,1,244.03
38858,India,Tablet,Summer,1,42.87
51223,Germany,Desktop,Retargeting,1,242.02
39121,Germany,Desktop,Retargeting,0,353.34
37229,UK,Tablet,Festive,0,432.59
89850,USA,Tablet,Festive,1,313.77
79554,USA,Desktop,Festive,0,192.33
27449,Germany,Desktop,Festive,0,397.66
71701,USA,Tablet,Launch,1,200.79
80994,India,Tablet,Summer,0,492.8
17303,Canada,Mobile,Referral,1,227.96
98448,Germany,Tablet,Summer,1,22.8
77204,UK,Tablet,Summer,0,159.64
28182,Canada,Mobile,Summer,0,182.07
60461,India,Desktop,Festive,0,486.27
37695,USA,Mobile,Summer,0,324.71
55935,USA,Mobile,Referral,1,84.09
98437,Canada,Mobile,Launch,1,410.35
94005,Canada,Desktop,Festive,0,286.85
39542,Germany,Desktop,Retargeting,0,260.35
81688,Germany,Mobile,Summer,1,12.55
38179,Germany,Desktop,Festive,1,124.23
14457,Germany,Mobile,Festive,1,40.09
97869,USA,Tablet,Retargeting,0,377.25
46799,Germany,Mobile,Retargeting,0,239.05
18015,USA,Desktop,Launch,0,459.45
28235,Canada,Tablet,Referral,1,76.9
37962,USA,Mobile,Launch,1,135.24
96829,India,Tablet,Retargeting,0,172.42
95774,Germany,Desktop,Launch,0,362.06
11043,Germany,Desktop,Summer,1,188.93
63890,Germany,Desktop,Summer,1,458.43
80693,USA,Tablet,Summer,1,362.13
55750,Germany,Tablet,Launch,1,413.65
48344,Germany,Desktop,Launch,0,247.98
62271,Canada,Desktop,Festive,0,450.45
63656,UK,Mobile,Retargeting,0,59.26
95887,Germany,Mobile,Summer,1,332.31
92385,UK,Desktop,Referral,1,307.67
34155,Canada,Tablet,Referral,0,471.78
41222,India,Mobile,Festive,0,248.91
18019,Canada,Tablet,Launch,1,217.64
94833,India,Desktop,Referral,1,328.04
97073,India,Mobile,Festive,1,389.1
80167,Germany,Mobile,Summer,1,438.39
64382,Canada,Tablet,Launch,0,461.3
27041,Germany,Mobile,Retargeting,0,18.18
37676,Germany,Mobile,Festive,0,472.47
22492,Germany,Desktop,Launch,0,227.33
15498,Canada,Mobile,Retargeting,1,13.2
96761,Germany,Tablet,Festive,1,272.85
60623,India,Mobile,Summer,0,458.75
54586,Germany,Desktop,Referral,0,21.12
22509,Canada,Tablet,Launch,0,80.05
78924,Germany,Tablet,Festive,1,36.37
25965,Canada,Mobile,Retargeting,0,360.12
52773,UK,Desktop,Referral,1,161.66
47922,USA,Tablet,Festive,1,79.09
99811,USA,Desktop,Launch,0,53.72
33213,Germany,Tablet,Summer,0,294.41
32514,Canada,Tablet,Summer,0,372.06
92911,Germany,Desktop,Summer,0,238.16
85093,Germany,Mobile,Festive,1,49.09
83579,India,Desktop,Festive,0,391.05
44233,India,Tablet,Referral,1,427.7
29155,Germany,Desktop,Retargeting,0,336.58
48246,Canada,Tablet,Festive,0,77.95
97169,Canada,Desktop,Summer,1,381.96
52797,Germany,Mobile,Festive,0,400.71
52422,Canada,Desktop,Referral,1,29.5
33052,UK,Desktop,Referral,1,69.86
76669,USA,Tablet,Launch,1,479.72
45293,India,Mobile,Festive,1,169.97
13963,USA,Desktop,Launch,0,92.96
81384,USA,Desktop,Festive,0,245.42
68418,Germany,Desktop,Summer,1,422.72
42914,USA,Tablet,Festive,0,322.03
85315,UK,Tablet,Retargeting,1,192.98
80896,Canada,Desktop,Launch,1,79.48
81004,USA,Tablet,Festive,1,260.29
43219,Germany,Desktop,Retargeting,1,15.33
28908,USA,Mobile,Festive,1,280.79
30263,USA,Desktop,Festive,0,77.74
39827,Germany,Tablet,Summer,0,389.37
68895,India,Tablet,Festive,0,169.35
72342,UK,Mobile,Festive,1,196.86
12944,UK,Tablet,Summer,0,343.43
34943,UK,Desktop,Summer,0,363.02
65683,USA,Mobile,Retargeting,1,320.17
71019,India,Mobile,Launch,0,383.27
22776,Germany,Tablet,Festive,0,263.58
36899,Germany,Desktop,Launch,0,250.67
11791,India,Desktop,Retargeting,0,302.7
48451,Canada,Desktop,Launch,1,229.02
40082,USA,Desktop,Summer,1,232.39
16414,UK,Tablet,Festive,1,317.4
49176,India,Mobile,Festive,1,124.34
19313,UK,Tablet,Referral,0,83.24
63938,Germany,Mobile,Launch,1,110.47
80574,Germany,Tablet,Summer,0,237.13
59715,UK,Tablet,Launch,1,262.52
54460,Germany,Tablet,Festive,0,454.66
50440,Germany,Tablet,Referral,0,115.26
57023,Germany,Tablet,Summer,0,133.61
62463,India,Tablet,Retargeting,0,280.42
21498,India,Tablet,Referral,0,26.95
35201,Canada,Desktop,Launch,1,491.08
26908,India,Mobile,Summer,0,126.08
55250,Germany,Tablet,Festive,1,342.95
98528,UK,Tablet,Retargeting,0,356.13
26422,UK,Tablet,Launch,0,387.76
57609,USA,Mobile,Launch,1,154.93
53931,USA,Desktop,Festive,0,209.93
80538,Germany,Mobile,Launch,1,479.89
17527,India,Tablet,Launch,1,138.44
25056,USA,Tablet,Summer,1,374.91
42935,UK,Mobile,Retargeting,1,268.27
79076,Germany,Desktop,Summer,0,352.59
78711,UK,Mobile,Summer,0,292.69
70405,USA,Mobile,Retargeting,1,312.99
93622,UK,Desktop,Retargeting,0,452.62
37976,India,Desktop,Summer,0,392.28
16527,India,Tablet,Retargeting,1,218.2
96195,Canada,Desktop,Launch,0,243.71
85269,Germany,Tablet,Referral,0,190.95
50308,India,Desktop,Summer,0,30.42
27454,Canada,Desktop,Launch,0,440.22
31450,Canada,Mobile,Retargeting,0,125.23
14000,India,Desktop,Launch,1,298.63
81049,UK,Mobile,Summer,1,160.98
67776,USA,Desktop,Retargeting,1,196.85
48716,India,Tablet,Festive,0,220.14
17776,UK,Mobile,Launch,0,73.41
81966,USA,Mobile,Summer,0,92.67
14045,Canada,Desktop,Retargeting,0,116.47
24887,USA,Desktop,Launch,1,390.76
58295,USA,Desktop,Retargeting,0,441.11
36036,India,Desktop,Retargeting,1,164.81
30077,India,Mobile,Festive,1,430.97
58376,Germany,Mobile,Launch,0,252.35
81644,USA,Desktop,Retargeting,1,292.02
21148,India,Mobile,Launch,0,347.92
99815,Canada,Desktop,Summer,0,174.13
59364,UK,Mobile,Referral,0,79.83
25865,Germany,Mobile,Festive,0,418.65
21818,India,Desktop,Summer,0,58.38
18756,India,Tablet,Retargeting,0,102.87
93479,UK,Mobile,Festive,0,223.07
88277,India,Desktop,Referral,0,306.24
49651,Germany,Mobile,Referral,0,432.17
13079,UK,Tablet,Launch,1,491.54
40665,Canada,Desktop,Festive,0,389.8
72582,India,Tablet,Retargeting,0,194.56
43823,UK,Mobile,Launch,0,92.29
14456,Canada,Tablet,Referral,1,413.39
75275,India,Tablet,Launch,0,231.27
74077,UK,Tablet,Referral,1,464.88
69163,USA,Mobile,Summer,0,493.08
73409,Canada,Mobile,Launch,1,275.48
73491,India,Desktop,Retargeting,0,218.23
66803,India,Desktop,Festive,1,99.91
19798,Canada,Tablet,Referral,1,199.45
39192,UK,Tablet,Summer,1,246.94
68560,Germany,Tablet,Referral,1,209.59
48671,UK,Mobile,Referral,1,300.04
79750,UK,Tablet,Launch,0,432.01
76695,UK,Mobile,Festive,0,198.06
88891,USA,Tablet,Retargeting,0,20.72
71414,Germany,Desktop,Festive,0,492.9
16057,Canada,Mobile,Festive,0,295.31
50968,UK,Desktop,Referral,0,241.5
24651,Germany,Desktop,Festive,0,121.55
62214,Canada,Desktop,Referral,1,308.8
35627,India,Desktop,Summer,1,324.48
17780,USA,Mobile,Referral,1,91.68
67748,India,Mobile,Retargeting,0,497.2
67798,USA,Desktop,Festive,1,403.2
39922,Canada,Desktop,Summer,1,208.02
14262,Germany,Tablet,Launch,0,93.12
96658,UK,Desktop,Summer,1,347.23
11827,India,Tablet,Launch,1,387.41
79135,Canada,Mobile,Referral,1,447.84
70625,India,Tablet,Launch,0,66.0
89663,Canada,Desktop,Festive,0,132.22
36201,India,Desktop,Festive,0,453.52
20796,India,Tablet,Launch,0,415.18
82275,India,Tablet,Festive,0,294.46
83279,India,Mobile,Launch,0,16.86
84416,USA,Desktop,Launch,0,72.9
45723,USA,Tablet,Summer,1,190.44
56974,Canada,Tablet,Festive,0,30.77
17235,India,Desktop,Retargeting,0,448.7
76885,Germany,Mobile,Launch,1,14.94
26398,India,Mobile,Retargeting,0,250.71
23412,Germany,Desktop,Summer,1,10.56
61177,India,Tablet,Summer,0,384.84
70455,Germany,Desktop,Summer,1,476.79
24051,Canada,Desktop,Launch,1,317.99
92349,Germany,Mobile,Launch,1,159.28
11914,Germany,Mobile,Launch,0,344.41
35619,Germany,Mobile,Launch,1,392.89
30344,USA,Tablet,Launch,0,180.4
35192,UK,Mobile,Summer,1,195.46
62140,Germany,Tablet,Retargeting,1,373.82
77164,USA,Desktop,Referral,0,316.33
45878,Germany,Desktop,Referral,0,382.84
10097,India,Tablet,Launch,0,245.38
18327,USA,Mobile,Summer,1,78.0
69175,Canada,Tablet,Festive,1,91.32
33693,USA,Tablet,Festive,1,17.45
13261,USA,Tablet,Retargeting,0,248.74
65358,India,Tablet,Summer,1,356.25
24406,USA,Tablet,Referral,1,194.73
65055,Germany,Desktop,Summer,1,208.89
30536,USA,Desktop,Launch,1,384.44
20187,USA,Mobile,Festive,1,36.44
88205,Germany,Mobile,Launch,1,316.74
21661,Germany,Desktop,Festive,0,267.69
21236,Germany,Mobile,Retargeting,1,396.35
69409,USA,Mobile,Launch,0,199.12
13519,India,Tablet,Summer,0,46.24
48580,UK,Tablet,Summer,1,101.0
14520,Germany,Mobile,Retargeting,0,398.56
99236,Germany,Mobile,Retargeting,1,268.72
66961,USA,Tablet,Summer,1,78.55
62147,India,Desktop,Festive,1,298.19
90177,India,Mobile,Retargeting,1,128.5
65305,USA,Tablet,Festive,0,64.03
16607,USA,Mobile,Launch,0,245.41
67062,UK,Mobile,Festive,1,463.31
22148,USA,Mobile,Launch,1,403.59
75393,India,Desktop,Launch,1,382.67
79925,USA,Desktop,Launch,1,340.82
32328,India,Mobile,Retargeting,1,108.36
46822,USA,Mobile,Summer,0,491.68
25773,UK,Tablet,Referral,1,277.03
19611,USA,Desktop,Retargeting,1,471.03
65899,India,Desktop,Referral,1,343.91
64101,USA,Mobile,Retargeting,1,202.07
76295,UK,Desktop,Launch,1,473.07
92765,UK,Tablet,Summer,1,302.96
30510,India,Desktop,Retargeting,0,376.77
82744,Germany,Desktop,Festive,0,477.08
73875,India,Desktop,Festive,1,365.72
97861,India,Tablet,Referral,0,402.89
95383,Canada,Mobile,Launch,0,401.1
52259,India,Desktop,Launch,0,463.93
44282,India,Desktop,Launch,0,450.49
54035,Germany,Desktop,Summer,0,478.36
11595,Canada,Desktop,Launch,1,398.46
97089,Germany,Desktop,Festive,1,105.25
83242,Canada,Desktop,Launch,0,301.07
58854,Canada,Desktop,Festive,1,100.06
75692,Canada,Tablet,Launch,0,251.23
96259,UK,Mobile,Referral,1,287.86
72785,Canada,Desktop,Retargeting,1,178.96
97326,India,Tablet,Referral,1,464.78
55486,USA,Desktop,Summer,0,451.33
80624,India,Desktop,Referral,0,104.34
63955,USA,Desktop,Summer,1,13.48
10566,India,Mobile,Summer,1,100.28
80680,India,Desktop,Referral,0,483.91
84587,UK,Tablet,Launch,0,25.03
49684,USA,Tablet,Launch,0,283.43
65494,UK,Tablet,Summer,0,265.91
52096,USA,Desktop,Festive,0,334.37
23847,Canada,Desktop,Retargeting,1,325.49
90780,India,Desktop,Retargeting,1,441.1
41838,Canada,Tablet,Retargeting,1,421.3
47598,India,Desktop,Retargeting,1,253.31
79421,Canada,Mobile,Launch,1,134.01
64799,UK,Mobile,Retargeting,1,189.11
53391,India,Tablet,Festive,1,380.18
62281,Germany,Tablet,Summer,1,237.61
48527,India,Desktop,Retargeting,1,391.23
51342,USA,Mobile,Summer,0,326.72
28236,UK,Desktop,Summer,1,303.84
40278,India,Tablet,Festive,0,443.39
47331,USA,Desktop,Retargeting,0,272.73
53297,India,Desktop,Referral,0,447.28
18077,Canada,Desktop,Launch,0,104.43
25372,Canada,Mobile,Retargeting,1,49.2
26400,India,Desktop,Festive,1,128.5
71063,India,Desktop,Summer,1,148.63
80798,USA,Tablet,Launch,0,165.73
28677,Germany,Desktop,Launch,1,210.06
12903,USA,Tablet,Retargeting,0,49.55
84466,Germany,Desktop,Summer,1,163.38
99852,UK,Mobile,Launch,1,217.95
63719,India,Desktop,Summer,1,414.82
43728,UK,Mobile,Summer,0,147.21
54491,Canada,Mobile,Launch,1,131.64
93875,Germany,Tablet,Summer,0,52.39
26486,USA,Tablet,Retargeting,1,360.96
88602,India,Desktop,Festive,1,244.36
87001,UK,Desktop,Launch,1,105.39
66890,Germany,Tablet,Summer,0,98.47
63850,USA,Mobile,Referral,0,419.96
25844,Germany,Tablet,Referral,0,192.36
73227,Canada,Desktop,Festive,0,459.11
24245,UK,Mobile,Summer,1,329.3
13266,UK,Desktop,Festive,1,213.41
64513,India,Tablet,Festive,0,79.07
19709,Germany,Desktop,Launch,1,394.38
17229,India,Desktop,Retargeting,1,152.11
34474,Canada,Mobile,Referral,1,251.71
29319,Canada,Tablet,Summer,1,59.58
26291,USA,Tablet,Summer,1,298.04
87325,USA,Desktop,Launch,1,217.7
98652,Germany,Tablet,Referral,1,471.67
90995,USA,Tablet,Festive,0,253.66
26405,Germany,Tablet,Launch,1,111.35
15613,Germany,Desktop,Retargeting,1,292.47
45404,Canada,Tablet,Retargeting,0,394.35
55057,Germany,Tablet,Launch,1,92.27
82460,USA,Mobile,Launch,1,334.83
99841,UK,Tablet,Referral,1,451.44
67850,India,Mobile,Referral,0,218.75
55209,UK,Mobile,Launch,0,314.98
15556,India,Mobile,Festive,0,117.35
99620,Germany,Mobile,Launch,0,184.45
73308,Canada,Tablet,Festive,0,438.24
42819,Germany,Desktop,Launch,0,230.58
80102,India,Mobile,Referral,1,70.07
84788,Canada,Mobile,Festive,0,105.23
17744,UK,Desktop,Summer,1,313.12
15945,Germany,Mobile,Summer,1,17.85
89274,USA,Tablet,Launch,0,468.75
46008,USA,Mobile,Summer,1,226.7
84566,UK,Tablet,Referral,1,460.25
78141,UK,Tablet,Summer,0,48.82
75455,Germany,Mobile,Retargeting,1,116.25
29878,Canada,Mobile,Festive,0,476.0
65204,USA,Desktop,Summer,1,482.4
46949,Germany,Tablet,Summer,0,53.64
87652,Canada,Tablet,Summer,0,380.73
46907,USA,Desktop,Referral,0,297.95
12114,Germany,Tablet,Summer,1,28.92
16974,Canada,Desktop,Retargeting,1,80.29
98004,USA,Tablet,Launch,0,493.64
68323,Germany,Tablet,Summer,0,404.29
33192,Germany,Tablet,Launch,1,461.69
21247,Germany,Mobile,Festive,1,121.87
88689,Canada,Mobile,Launch,1,436.82
69314,Canada,Mobile,Festive,0,454.54
97299,UK,Tablet,Festive,0,348.46
86094,Canada,Desktop,Retargeting,0,139.08
66126,India,Tablet,Retargeting,0,300.63
56255,Germany,Mobile,Launch,0,373.43
52689,Canada,Mobile,Referral,0,368.16
40566,USA,Mobile,Launch,0,13.81
31640,Germany,Tablet,Referral,1,227.28
78470,Germany,Desktop,Launch,1,494.55
29466,Canada,Desktop,Referral,0,39.03
53440,Canada,Desktop,Launch,1,388.19
98031,India,Tablet,Launch,1,266.95
72460,Germany,Tablet,Summer,1,418.34
27372,USA,Tablet,Referral,0,189.31
26723,USA,Desktop,Festive,0,389.94
83430,Germany,Mobile,Festive,0,299.84
64988,Germany,Desktop,Summer,0,155.2
39545,UK,Mobile,Festive,0,339.65
25664,Germany,Mobile,Launch,0,33.74
12624,Canada,Mobile,Festive,1,126.78
13216,Canada,Mobile,Retargeting,0,396.74
94536,India,Tablet,Summer,0,206.44
18862,Germany,Tablet,Referral,1,429.73
82530,India,Tablet,Retargeting,0,188.87
15623,USA,Tablet,Launch,0,121.35
94588,USA,Tablet,Referral,0,188.91
63832,Canada,Desktop,Retargeting,0,461.13
19226,Canada,Desktop,Retargeting,1,27.87
93245,USA,Mobile,Referral,1,372.97
24156,Canada,Tablet,Retargeting,0,420.81
42821,UK,Tablet,Referral,1,465.94
65764,India,Tablet,Summer,0,187.48
61879,India,Mobile,Retargeting,0,35.22
36909,India,Mobile,Summer,0,254.3
96094,UK,Desktop,Referral,1,338.56
44121,India,Desktop,Festive,1,67.23
82548,Canada,Desktop,Retargeting,0,495.33
75220,USA,Tablet,Summer,0,290.69
93665,Germany,Desktop,Retargeting,0,51.24
57205,UK,Mobile,Launch,1,405.87
64612,India,Mobile,Retargeting,1,280.42
96545,Canada,Tablet,Festive,1,124.47
29875,Germany,Mobile,Retargeting,1,282.97
82609,India,Mobile,Summer,1,334.69
53905,Canada,Tablet,Retargeting,1,58.93
55412,USA,Mobile,Referral,0,259.08
16996,India,Mobile,Festive,0,45.75
32028,Germany,Mobile,Launch,1,285.54
65367,UK,Tablet,Retargeting,0,499.96
27192,India,Mobile,Retargeting,1,94.67
95487,USA,Mobile,Launch,1,488.46
21792,Canada,Desktop,Retargeting,0,34.22
92756,Canada,Mobile,Festive,0,488.74
67858,Germany,Mobile,Summer,1,223.19
29236,UK,Tablet,Launch,1,469.95
57064,India,Tablet,Referral,1,311.72
83072,UK,Tablet,Retargeting,0,99.74
81667,USA,Tablet,Summer,0,323.02
39860,UK,Mobile,Retargeting,0,417.85
24992,Canada,Tablet,Referral,1,74.81
13460,USA,Mobile,Retargeting,1,143.97
23148,USA,Mobile,Launch,1,394.65
70732,Canada,Mobile,Launch,0,116.13
53930,Canada,Tablet,Retargeting,0,218.3
20635,UK,Tablet,Launch,0,177.93
43276,USA,Mobile,Festive,0,478.8
59372,India,Desktop,Retargeting,0,179.78
95208,Canada,Mobile,Festive,1,12.79
77018,India,Tablet,Summer,0,416.17
83860,India,Desktop,Retargeting,0,343.43
80874,USA,Mobile,Launch,0,454.32
24847,USA,Desktop,Retargeting,0,478.52
77385,India,Mobile,Summer,1,347.95
54991,USA,Desktop,Referral,0,104.93
13614,Germany,Mobile,Festive,0,196.97
42350,Canada,Tablet,Festive,0,81.79
95550,Canada,Tablet,Festive,1,256.41
67855,Germany,Mobile,Summer,1,231.2
75970,UK,Tablet,Retargeting,0,409.71
57783,USA,Tablet,Festive,1,39.09
53810,Germany,Mobile,Launch,0,167.94
23206,Germany,Desktop,Summer,1,287.57
22081,UK,Tablet,Referral,1,242.46
22785,UK,Mobile,Referral,0,453.37
58151,UK,Desktop,Referral,0,441.46
86868,Canada,Mobile,Referral,1,47.13
70053,Canada,Desktop,Retargeting,1,113.16
15112,Germany,Mobile,Launch,0,49.1
72051,UK,Desktop,Launch,1,386.52
31699,Canada,Tablet,Festive,0,34.32
16166,UK,Tablet,Referral,0,271.39
28494,Germany,Desktop,Retargeting,1,498.91
35786,Canada,Desktop,Launch,0,418.98
51824,Canada,Mobile,Summer,0,276.45
45346,Germany,Mobile,Retargeting,0,95.86
45870,USA,Desktop,Referral,1,385.93
80800,India,Mobile,Retargeting,1,29.76
46958,India,Tablet,Festive,0,447.5
97448,Germany,Desktop,Summer,0,297.95
77585,UK,Desktop,Retargeting,0,21.44
66702,Canada,Mobile,Retargeting,0,74.21
99325,UK,Desktop,Festive,1,24.79
80039,Canada,Mobile,Referral,1,135.04
16134,USA,Desktop,Referral,1,26.66
77809,Canada,Desktop,Referral,0,426.37
12136,India,Tablet,Festive,0,21.82
14371,USA,Tablet,Summer,1,208.35
29204,India,Desktop,Referral,0,172.68
44970,India,Desktop,Referral,1,30.65
61028,Germany,Mobile,Summer,0,178.37
98734,UK,Mobile,Festive,1,125.63
77301,UK,Mobile,Referral,1,11.61
75257,UK,Tablet,Referral,1,375.93
45015,USA,Mobile,Summer,1,270.24
54684,USA,Tablet,Festive,1,229.87
20588,Canada,Tablet,Festive,1,495.15
57114,USA,Mobile,Launch,1,65.2
44906,UK,Tablet,Summer,1,110.58
78554,USA,Mobile,Festive,1,317.59
50486,India,Desktop,Referral,0,94.23
60159,UK,Tablet,Festive,0,356.98
43081,India,Desktop,Festive,1,10.76
96686,UK,Desktop,Retargeting,0,176.41
69287,Canada,Tablet,Retargeting,0,36.87
14835,India,Tablet,Retargeting,0,367.17
77061,Canada,Tablet,Retargeting,0,335.4
20180,USA,Mobile,Festive,0,499.53
18995,Canada,Desktop,Summer,0,394.86
40874,UK,Mobile,Retargeting,1,390.53
66125,Germany,Tablet,Summer,0,414.76
35558,India,Desktop,Retargeting,0,401.16
71305,Canada,Tablet,Retargeting,1,472.29
25181,India,Tablet,Summer,1,45.53
23239,India,Desktop,Launch,1,375.29
45643,India,Tablet,Summer,1,422.89
96452,India,Mobile,Retargeting,1,89.84
44613,USA,Desktop,Festive,1,377.34
25498,Canada,Tablet,Retargeting,0,413.91
78521,UK,Tablet,Festive,0,127.09
98017,Canada,Tablet,Retargeting,1,421.7
99787,Germany,Mobile,Festive,1,245.13
21049,UK,Tablet,Retargeting,0,303.99
25390,UK,Desktop,Retargeting,1,408.97
97239,Germany,Desktop,Launch,0,80.56
37801,USA,Tablet,Retargeting,1,304.28
68660,USA,Tablet,Launch,1,57.26
34533,UK,Desktop,Launch,0,43.88
89913,India,Desktop,Summer,1,194.83
43686,Canada,Desktop,Festive,0,190.23
43508,USA,Tablet,Summer,1,381.25
18259,India,Tablet,Festive,0,204.09
38144,USA,Mobile,Festive,0,448.12
94714,USA,Tablet,Summer,0,329.63
38071,Canada,Desktop,Retargeting,1,295.39
99801,UK,Desktop,Summer,0,166.15
91898,USA,Mobile,Referral,1,136.12
70533,UK,Desktop,Festive,0,363.31
20830,Canada,Mobile,Referral,0,149.76
27085,Canada,Tablet,Festive,1,400.29
14641,Germany,Desktop,Launch,1,135.9
84257,India,Mobile,Launch,0,415.66
59063,Germany,Tablet,Referral,0,54.2
95401,India,Mobile,Referral,0,486.23
85848,Canada,Desktop,Referral,0,89.55
50070,India,Mobile,Retargeting,1,197.83
93312,Canada,Desktop,Referral,0,74.6
19656,Canada,Desktop,Launch,0,306.55
36085,Germany,Mobile,Launch,1,360.65
33978,USA,Mobile,Launch,0,334.58
45685,USA,Mobile,Festive,1,177.19
61441,USA,Mobile,Launch,1,188.06
78392,Canada,Mobile,Referral,0,429.7
73838,UK,Desktop,Referral,1,42.27
38952,India,Mobile,Summer,0,85.99
89311,USA,Tablet,Retargeting,1,249.14
29687,UK,Tablet,Summer,0,283.16
10688,India,Mobile,Retargeting,0,340.15
83231,Germany,Mobile,Summer,0,428.87
29394,India,Mobile,Launch,0,364.47
70921,USA,Mobile,Festive,0,463.52
37956,India,Mobile,Summer,1,84.53
78772,UK,Mobile,Summer,0,145.67
29454,Canada,Desktop,Festive,1,69.26
40201,India,Mobile,Retargeting,0,290.32
69237,USA,Tablet,Summer,0,371.34
85901,Canada,Tablet,Launch,0,187.28
33944,Canada,Tablet,Referral,0,128.59
39315,India,Tablet,Summer,1,327.09
37464,Germany,Desktop,Launch,0,38.15
96380,UK,Tablet,Retargeting,1,150.03
14420,Germany,Tablet,Festive,1,411.04
55612,Germany,Desktop,Summer,1,241.22
32208,Canada,Mobile,Launch,1,432.23
42504,Canada,Desktop,Referral,1,138.54
10325,India,Desktop,Retargeting,0,347.26
72818,UK,Mobile,Summer,1,299.94
46290,Canada,Mobile,Referral,0,219.14
35283,Germany,Tablet,Launch,0,29.56
94112,Canada,Mobile,Launch,0,446.46
11782,USA,Tablet,Summer,1,432.22
89085,UK,Mobile,Launch,0,167.87
60718,USA,Desktop,Referral,1,73.63
34223,India,Mobile,Festive,1,416.41
94497,UK,Tablet,Retargeting,0,64.24
92620,USA,Mobile,Launch,0,292.14
49026,India,Mobile,Referral,0,139.52
85144,USA,Mobile,Summer,0,211.4
29553,Germany,Desktop,Summer,1,23.15
94792,Germany,Desktop,Festive,0,78.17
83498,USA,Tablet,Launch,0,146.46
53292,Canada,Tablet,Retargeting,1,199.72
65371,UK,Desktop,Referral,1,318.82
41865,USA,Mobile,Referral,1,467.31
11163,Germany,Mobile,Festive,0,385.51
50889,UK,Desktop,Summer,0,394.66
46973,UK,Tablet,Referral,0,492.85
19717,Canada,Tablet,Referral,0,331.67
52950,USA,Desktop,Festive,0,245.04
10812,Canada,Mobile,Launch,0,456.32
71424,Germany,Desktop,Summer,0,332.41
19484,Canada,Mobile,Launch,0,497.43
96297,UK,Desktop,Festive,0,317.75
16951,India,Desktop,Referral,0,163.38
43237,USA,Desktop,Summer,1,312.1
65604,India,Desktop,Festive,1,53.49
97490,Canada,Desktop,Festive,0,118.06
91353,Canada,Desktop,Referral,0,447.53
66482,UK,Tablet,Festive,0,27.69
52464,USA,Desktop,Retargeting,0,188.23
51729,Germany,Desktop,Summer,0,260.68
42580,Canada,Mobile,Launch,1,32.29
47923,Germany,Tablet,Summer,1,221.21
79033,Canada,Desktop,Festive,0,446.56
93147,India,Mobile,Launch,0,470.38
57667,Canada,Tablet,Summer,0,53.66
53640,USA,Mobile,Launch,0,234.6
60081,UK,Tablet,Retargeting,0,173.02
79349,Germany,Mobile,Referral,0,288.7
23353,Germany,Mobile,Referral,0,400.14
86623,UK,Desktop,Summer,1,415.34
20867,Germany,Mobile,Summer,1,227.17
65697,India,Tablet,Retargeting,1,283.04
33112,Germany,Mobile,Retargeting,1,96.16
78807,Canada,Tablet,Festive,1,459.04
14269,Germany,Tablet,Summer,0,150.45
71183,UK,Tablet,Referral,0,56.82
82672,Germany,Mobile,Retargeting,0,273.23
82823,UK,Desktop,Referral,1,433.35
96715,Germany,Tablet,Festive,1,73.9
37768,Canada,Mobile,Retargeting,1,216.48
91763,USA,Desktop,Festive,0,244.73
47872,UK,Mobile,Retargeting,1,64.48
13349,India,Desktop,Festive,1,493.94
44069,UK,Desktop,Retargeting,0,143.34
66497,India,Desktop,Summer,0,207.37
30563,UK,Tablet,Retargeting,0,417.57
12482,Germany,Mobile,Festive,0,377.15
18330,India,Mobile,Launch,1,274.75
45815,Germany,Desktop,Launch,0,373.77
73536,UK,Tablet,Referral,1,432.13
80525,Germany,Tablet,Summer,0,139.83
25118,USA,Mobile,Summer,0,57.44
16603,India,Mobile,Retargeting,0,98.86
62115,India,Desktop,Summer,1,109.38
